variant_id,variant_label,seed,checkpoint_index,iteration,nodes_touched,wall_clock_seconds,exploitability,average_policy_value,policy_value_error,checkpoint_kind,is_initial_policy_evaluation,is_final_policy_evaluation,algorithm_id,algorithm_label,solver_iteration,learning_rate,policy_loss,value_loss,value_test_loss,regret_loss_player_0,regret_loss_player_1,average_policy_buffer_size,regret_buffer_size_player_0,regret_buffer_size_player_1,regret_replay_stream_count_player_0,regret_replay_retention_fraction_player_0,regret_replay_unique_infosets_player_0,regret_replay_samples_per_infoset_min_player_0,regret_replay_samples_per_infoset_mean_player_0,regret_replay_samples_per_infoset_max_player_0,regret_replay_samples_per_infoset_cv_player_0,regret_replay_stored_weight_mean_player_0,regret_replay_stream_count_player_1,regret_replay_retention_fraction_player_1,regret_replay_unique_infosets_player_1,regret_replay_samples_per_infoset_min_player_1,regret_replay_samples_per_infoset_mean_player_1,regret_replay_samples_per_infoset_max_player_1,regret_replay_samples_per_infoset_cv_player_1,regret_replay_stored_weight_mean_player_1,regret_storage_bytes_player_0,regret_storage_bytes_player_1,regret_storage_bytes_total,raw_regret_target_variance_player_0,raw_regret_target_variance_player_1,processed_regret_target_variance_player_0,processed_regret_target_variance_player_1,processed_regret_target_abs_mean_player_0,processed_regret_target_abs_mean_player_1,regret_target_standardization_mean_player_0,regret_target_standardization_mean_player_1,regret_target_standardization_scale_player_0,regret_target_standardization_scale_player_1,regret_target_processing_mean_player_0,regret_target_processing_mean_player_1,regret_target_processing_scale_player_0,regret_target_processing_scale_player_1,regret_target_clip_fraction_player_0,regret_target_clip_fraction_player_1,regret_target_sign_flip_fraction_player_0,regret_target_sign_flip_fraction_player_1,raw_regret_target_positive_fraction_player_0,raw_regret_target_positive_fraction_player_1,processed_regret_target_positive_fraction_player_0,processed_regret_target_positive_fraction_player_1,regret_target_sample_count_player_0,regret_target_bellman_residual_mean_player_0,regret_target_bellman_residual_abs_mean_player_0,regret_target_bellman_residual_rmse_player_0,regret_target_policy_weighted_target_abs_mean_player_0,regret_target_all_legal_targets_negative_fraction_player_0,regret_target_sample_count_player_1,regret_target_bellman_residual_mean_player_1,regret_target_bellman_residual_abs_mean_player_1,regret_target_bellman_residual_rmse_player_1,regret_target_policy_weighted_target_abs_mean_player_1,regret_target_all_legal_targets_negative_fraction_player_1,peak_rss_mb,value_buffer_size,value_test_buffer_size,episode,average_policy_loss,baseline_loss_player_0,baseline_loss_player_1,checkpoint_target_nodes
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,10,91.0,1056326.0,2460.0287070274353,0.6759633547709348,-0.10672429857207433,0.021117874494074332,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",92.0,0.001,0.03375982493162155,6.483305931091309,26.46489715576172,0.34814032912254333,0.4831276834011078,50000.0,50000.0,50000.0,99164.0,0.5042152394013957,466.0,1.0,107.29613733905579,3969.0,4.149786709506888,,78539.0,0.6366263894370949,456.0,1.0,109.64912280701755,3391.0,3.6615442032017036,,0.0,0.0,0.0,4.15500020980835,4.136936187744141,1.0000001192092896,0.9999998807907104,0.5565767884254456,0.6182880401611328,-0.28418514132499695,-0.4313540458679199,2.038381814956665,2.0339460372924805,-0.28418514132499695,-0.4313540458679199,2.038381814956665,2.0339460372924805,0.0,0.0,0.1521853992342949,0.1607994483038783,0.45294532641768454,0.4317862556874752,0.6051307246088982,0.5925857096910476,1091.0,0.024431697005133708,0.5419267285998678,1.190335426801307,0.5419267285998678,0.2236480293308891,785.0,0.011445791199009526,0.7694268608279182,1.5704598629492004,0.7694268608279182,0.24585987261146497,4745.85546875,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,11,101.0,1170945.0,2717.707317829132,0.6950094946580454,-0.11469426839037128,0.029087844312371283,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",102.0,0.001,0.03208211809396744,2.276369094848633,2.5680785179138184,0.39976635575294495,0.40493881702423096,50000.0,50000.0,50000.0,109762.0,0.4555310581075418,465.0,1.0,107.52688172043011,3953.0,4.154123608175375,,87041.0,0.5744419296653301,457.0,1.0,109.40919037199124,3380.0,3.657807565195304,,0.0,0.0,0.0,3.1164212226867676,6.042660713195801,1.0,1.0,0.6017506122589111,0.60177081823349,-0.3425484597682953,-0.4873201251029968,1.7653388977050781,2.4581823348999023,-0.3425484597682953,-0.4873201251029968,1.7653388977050781,2.4581823348999023,0.0,0.0,0.153553351983428,0.16233650650829076,0.4529259918630123,0.4326503747701645,0.6064793434739113,0.5949868801236152,1051.0,-0.14686988203071982,0.5429996158543262,1.5215577445819115,0.5429996158543262,0.11417697431018078,856.0,-0.014311536782067728,0.74069604828422,1.3657892936292781,0.74069604828422,0.2546728971962617,5163.65625,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,12,111.0,1287329.0,2989.165165901184,0.6981603857382223,-0.10060570438118233,0.01499928030318233,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",112.0,0.001,0.03286796435713768,2.677569627761841,7.978672027587891,0.35473954677581787,0.5388094186782837,50000.0,50000.0,50000.0,120662.0,0.4143806666556165,465.0,1.0,107.52688172043011,3968.0,4.155315386826853,,95900.0,0.5213764337851929,455.0,1.0,109.89010989010988,3368.0,3.6408506132496017,,0.0,0.0,0.0,3.7318220138549805,5.618901252746582,1.000000238418579,1.0,0.5691630244255066,0.6111489534378052,-0.22042499482631683,-0.25160887837409973,1.9317923784255981,2.370422124862671,-0.22042499482631683,-0.25160887837409973,1.9317923784255981,2.370422124862671,0.0,0.0,0.15189179526641966,0.16332088507711887,0.45204857498407364,0.4308006438612938,0.6039403682947159,0.5941215318441391,1074.0,-0.027487066139194275,0.5187316966270317,1.2135308234802875,0.5187316966270317,0.2048417132216015,908.0,-0.1654489738467807,0.8874090311466473,1.7908581777431982,0.8874090311466473,0.23237885462555066,5555.0703125,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,13,121.0,1403576.0,3254.392147541046,0.6931698249530798,-0.12239019678105617,0.036783772703056175,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",122.0,0.001,0.03209979832172394,8.448943138122559,8.985712051391602,0.2654561996459961,0.45506593585014343,50000.0,50000.0,50000.0,131668.0,0.37974298994440564,467.0,1.0,107.06638115631692,3951.0,4.1587618314108825,,104529.0,0.4783361555166509,451.0,1.0,110.86474501108647,3355.0,3.6288981956511264,,0.0,0.0,0.0,3.756380319595337,3.5411622524261475,1.0,0.9999998807907104,0.5624645352363586,0.6218732595443726,-0.3334425687789917,-0.36760053038597107,1.9381383657455444,1.8817976713180542,-0.3334425687789917,-0.36760053038597107,1.9381383657455444,1.8817976713180542,0.0,0.0,0.1540579693391919,0.16467513855546712,0.4516778576374054,0.4288538457453251,0.6057358264923096,0.5935289859771729,1110.0,0.01389441124064348,0.494608487693282,1.1912907092126288,0.49460848769328186,0.10270270270270271,871.0,-0.321501393332056,0.9685177583266035,1.780211269265798,0.9685177583266033,0.3203214695752009,5988.625,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,14,131.0,1517826.0,3525.7766556739807,0.7249443071212084,-0.1182961918007504,0.03268976772275041,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",132.0,0.001,0.03214789181947708,2.2183284759521484,4.269217491149902,0.3107750713825226,0.4242359399795532,50000.0,50000.0,50000.0,142438.0,0.35102992179053344,467.0,1.0,107.06638115631692,3946.0,4.158835494991357,,113133.0,0.4419576958093571,453.0,1.0,110.37527593818984,3341.0,3.6419672655310893,,0.0,0.0,0.0,5.180714130401611,4.359888553619385,0.9999998807907104,0.9999998807907104,0.5566596388816833,0.6138954162597656,-0.5422371625900269,-0.3731663227081299,2.276118278503418,2.0880346298217773,-0.5422371625900269,-0.3731663227081299,2.276118278503418,2.0880346298217773,0.0,0.0,0.15471143752336503,0.16432747051119803,0.45123144298791884,0.4288833571970463,0.6059428802132607,0.5932108283042907,1077.0,-0.017228006407710692,0.3710616461098588,0.8560856732191451,0.3710616461098589,0.16527390900649955,790.0,0.031206652593904732,0.7041273103535949,1.3405360031065543,0.7041273103535949,0.21518987341772153,6346.52734375,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,15,141.0,1632678.0,3793.4246349334717,0.7074045063070328,-0.11729733538624129,0.031690911308241296,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",142.0,0.001,0.031195323914289474,5.147892475128174,1.2197216749191284,0.5338156819343567,0.37131673097610474,50000.0,50000.0,50000.0,153350.0,0.32605151613955,465.0,1.0,107.52688172043011,3937.0,4.151149184021215,,121717.0,0.4107889612790325,455.0,1.0,109.89010989010988,3372.0,3.652904089625131,,0.0,0.0,0.0,3.284979820251465,6.069271087646484,1.0,1.0,0.60527503490448,0.589532732963562,-0.28381043672561646,-0.41390588879585266,1.8124513626098633,2.4635889530181885,-0.28381043672561646,-0.41390588879585266,1.8124513626098633,2.4635889530181885,0.0,0.0,0.15643677227199076,0.16356208100914954,0.450417637526989,0.43010256707668304,0.6068544074892998,0.5936646494269371,1049.0,0.10879828661695115,0.6248941410507605,1.7192774111827622,0.6248941410507605,0.18207816968541468,851.0,0.05909627702316123,0.8339763293965508,1.6568936904047986,0.8339763293965508,0.199764982373678,6761.73828125,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,16,151.0,1750299.0,4066.006634235382,0.7552263065609099,-0.14110837612632884,0.05550195204832885,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",152.0,0.001,0.03187055140733719,8.738195419311523,19.650146484375,0.34965530037879944,0.384387731552124,50000.0,50000.0,50000.0,164249.0,0.30441585641312885,465.0,1.0,107.52688172043011,3936.0,4.156555913253182,,130690.0,0.38258474252046826,454.0,1.0,110.13215859030836,3361.0,3.629071220904875,,0.0,0.0,0.0,3.825329542160034,6.4955668449401855,1.0,1.000000238418579,0.578097939491272,0.565820574760437,-0.28160691261291504,-0.4794347882270813,1.9558449983596802,2.548640251159668,-0.28160691261291504,-0.4794347882270813,1.9558449983596802,2.548640251159668,0.0,0.0,0.1524415996670723,0.16664870265871287,0.45239195704460144,0.426670980900526,0.6048335561156273,0.5933196863532066,1100.0,0.014591230251337463,0.5608288876605046,1.0083867370515291,0.5608288876605044,0.14,938.0,0.22931592881692278,0.9787490277380891,1.8216595442930001,0.9787490277380891,0.19829424307036247,7159.5546875,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,17,161.0,1866838.0,4333.3915231227875,0.7172325290706041,-0.12088272152041565,0.03527629744241566,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",162.0,0.001,0.03227366507053375,7.7100114822387695,8.699451446533203,0.47300127148628235,0.3288159966468811,50000.0,50000.0,50000.0,174979.0,0.2857485755433509,464.0,1.0,107.75862068965517,3917.0,4.15699039902668,,139632.0,0.358084106795004,452.0,1.0,110.61946902654867,3359.0,3.616082012786767,,0.0,0.0,0.0,3.113295316696167,4.464122772216797,0.9999998807907104,1.0000001192092896,0.5863601565361023,0.6323570013046265,-0.27228474617004395,-0.49763384461402893,1.7644532918930054,2.112847089767456,-0.27228474617004395,-0.49763384461402893,1.7644532918930054,2.112847089767456,0.0,0.0,0.1522521487250924,0.16609346237033606,0.45362768292427064,0.4264966183900833,0.6058798316121101,0.5925900813937187,1036.0,0.12010527355074083,0.4753623167999213,0.9445601246655628,0.4753623167999213,0.1776061776061776,874.0,-0.23328390557026574,0.7586401691203095,1.3934414941005493,0.7586401691203095,0.22540045766590389,7587.0859375,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,18,171.0,1985589.0,4603.136182785034,0.7127380681884745,-0.1320462316795879,0.046439807601587904,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",172.0,0.001,0.03107532113790512,15.311102867126465,17.182483673095703,0.39225029945373535,0.44296202063560486,50000.0,50000.0,50000.0,185707.0,0.2692413317753235,465.0,1.0,107.52688172043011,3892.0,4.16710458136102,,148711.0,0.3362226062631547,451.0,1.0,110.86474501108647,3357.0,3.6026256159640018,,0.0,0.0,0.0,3.7635693550109863,4.698123455047607,1.0,1.0000001192092896,0.5854201316833496,0.5856049656867981,-0.29217058420181274,-0.4445759356021881,1.939992070198059,2.167515516281128,-0.29217058420181274,-0.4445759356021881,1.939992070198059,2.167515516281128,0.0,0.0,0.15032446909695862,0.1639930766262114,0.45387097209692,0.42719087019562724,0.6041954380273818,0.5911839498579502,1161.0,-0.16449902914467301,0.6747391885791378,1.0861005028072332,0.6747391885791378,0.15590008613264428,884.0,0.0022168887062708185,0.865482432374865,1.5449686262896167,0.865482432374865,0.20248868778280543,8053.25,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,19,181.0,2103519.0,4873.3775198459625,0.7324461287107629,-0.15079888385096502,0.06519245977296502,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",182.0,0.001,0.03161346912384033,6.4594340324401855,15.35563850402832,0.49431002140045166,0.4417080283164978,50000.0,50000.0,50000.0,196682.0,0.25421746779064686,466.0,1.0,107.29613733905579,3872.0,4.163548273480205,,157696.0,0.3170657467532468,450.0,1.0,111.11111111111111,3320.0,3.588873867942422,,0.0,0.0,0.0,2.610264778137207,4.565831184387207,1.0000001192092896,1.000000238418579,0.6280938386917114,0.6297770738601685,-0.3091749846935272,-0.38899096846580505,1.615631341934204,2.1367805004119873,-0.3091749846935272,-0.38899096846580505,1.615631341934204,2.1367805004119873,0.0,0.0,0.14896670382469893,0.16385517068207264,0.45473054111003874,0.4282717801630497,0.6036972439289093,0.5921269524097442,1138.0,0.08551118707761038,0.6423153634880591,1.2503535931424121,0.642315363488059,0.17135325131810195,907.0,-0.3911537800258149,0.9130603915155365,1.895118876599579,0.9130603915155365,0.1730981256890849,8431.859375,0.0,0.0,,,,,
