algorithm_id,algorithm_label,variant_id,variant_label,seed,evaluate_initial_policy,initial_exploitability,initial_policy_value,initial_policy_value_error,early_evaluation_target_nodes,early_evaluation_actual_nodes,early_evaluation_exploitability,final_exploitability,best_exploitability,final_window_mean_exploitability,final_policy_value,final_policy_value_error,final_nash_conv_recomputed,final_nodes_touched,final_wall_clock_seconds,num_iterations_completed,num_intermediate_points,exploitability_auc_nodes,exploitability_normalised_auc_nodes,nodes_to_exploitability_threshold,seconds_to_exploitability_threshold,elapsed_seconds,target_nodes_touched,node_budget_delta,node_budget_relative_delta,final_average_policy_buffer_size,final_regret_buffer_size_player_0,final_regret_buffer_size_player_1,final_history_value_buffer_size,result_source,final_advantage_buffer_size_player_0,final_advantage_buffer_size_player_1,final_calibration_loss,final_unbiased_estimator_sample_count,final_control_variate_beta_mean,final_control_variate_beta_min,final_control_variate_beta_max,final_predicted_residual_variance_mean,final_q_ensemble_disagreement_mean,final_q_residual_abs_mean,final_control_residual_abs_mean,final_importance_correction_abs_mean,final_policy_weighted_advantage_abs_mean,final_full_support_sampling_min_probability,final_calibration_target_version,final_q_ensemble_target_version_min,final_q_ensemble_target_version_max,final_prediction_gate_player_0,final_prediction_gate_player_1,final_prediction_gate_next_player_0,final_prediction_gate_next_player_1,final_predictor_relative_skill_player_0,final_predictor_relative_skill_player_1,final_predictor_holdout_mse_player_0,final_predictor_holdout_mse_player_1,final_predictor_zero_mse_player_0,final_predictor_zero_mse_player_1,final_q_fold_0_replay_size,final_q_fold_1_replay_size,final_q_fold_2_replay_size
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,True,2.373611111111111,-0.078125,0.007481424077999996,10000.0,10006.0,1.0005057594537652,0.12202063237398535,0.09958338565119576,0.11883121419342801,-0.09622985299250444,0.010623428914504449,0.2440412647479707,15142984.0,21625.918964828998,96,98,3793904.837653106,0.2505387866521622,,,21625.918964828998,15000000.0,142984.0,0.009532266666666667,4067516,23876,17284,1000000,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,1,True,2.373611111111111,-0.078125,0.007481424077999996,10000.0,10005.0,1.0122924937810747,0.11544144232378976,0.10248321765144316,0.1264367967592571,-0.09133525922271885,0.00572883514471885,0.23088288464757953,15007390.0,21396.717345626002,94,96,4716652.087223288,0.3142886329483866,,,21396.717345626002,15000000.0,7390.0,0.0004926666666666666,4050787,24131,17526,1000000,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,2,True,2.373611111111111,-0.078125,0.007481424077999996,10000.0,10000.0,1.000158558129291,0.12739278780739594,0.11124022542058552,0.12047274156048311,-0.08967580589010171,0.004069381812101716,0.25478557561479187,15094893.0,22091.401479223,96,98,3819438.9138421025,0.2530285516990483,,,22091.401479223,15000000.0,94893.0,0.0063262,4047118,24084,17808,1000000,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,True,2.373611111111111,-0.078125,0.007481424077999996,10000.0,10002.0,1.0023578422449977,0.12627463290596505,0.10009465269377854,0.11824461361973596,-0.08697639920521136,0.001369975127211362,0.2525492658119301,15043123.0,25311.369169343,96,98,4820410.322655352,0.3204394674334147,,,25311.369169343,15000000.0,43123.0,0.0028748666666666665,4028635,23465,16731,1000000,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,1,True,2.373611111111111,-0.078125,0.007481424077999996,10000.0,10001.0,1.0016968491206566,0.12219104584468381,0.10240918027018499,0.12190656865321985,-0.09425936878632618,0.008652944708326185,0.24438209168936761,15017182.0,25093.019664087988,96,98,4487994.508744527,0.29885730283781115,,,25093.019664087988,15000000.0,17182.0,0.0011454666666666667,4019416,23526,17685,1000000,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,2,True,2.373611111111111,-0.078125,0.007481424077999996,10000.0,10003.0,1.0178505267638551,0.09780140429688032,0.09743432550424022,0.11363749431087937,-0.08921018232146194,0.0036037582434619436,0.19560280859376064,15087312.0,25517.49066789,96,98,5582102.507209956,0.369986549440348,,,25517.49066789,15000000.0,87312.0,0.0058208,4046374,23917,17357,1000000,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unbiased_control_variate_escher,Unbiased Control-Variate ESCHER,,,0,,,,,,,,0.08257366389742503,0.06748987684230856,0.07673593674127283,-0.08302098412638459,0.0025854399516154064,0.16514732779485006,15118649.0,38760.727676004,90,92,,0.3424492901992134,,,,15000000.0,118649.0,0.007909933333333334,4353361,,,999999,experiment_7_new_run,25084,18578,-2.31973934173584,91552.0,1.0014325187449924,0.20154666134452137,2.0,0.05630128606368713,8.678326609172588e-05,0.10874786833344412,0.10900128544524558,0.21586547121252395,9.372943112168238e-18,0.08221372200645234,90.0,90.0,90.0,0.1270240162468731,0.12952084691730992,0.12706387691550725,0.13051039249755125,0.12706387691550725,0.13051039249755125,0.08209691941738129,0.07689513266086578,0.09408308565616608,0.08935140073299408,333333.0,333333.0,333333.0
unbiased_control_variate_escher,Unbiased Control-Variate ESCHER,,,1,,,,,,,,0.060397323888774626,0.060397323888774626,0.08660570291895266,-0.08579721483053424,0.0001907907525342395,0.12079464777754925,15124188.0,39213.036462477,90,92,,0.2914455802383032,,,,15000000.0,124188.0,0.0082792,4338713,,,999999,experiment_7_new_run,24812,18446,-2.1561994552612305,90604.0,1.001231800418525,0.4688393342063928,1.3008787448972488,0.04793796099370873,6.206574152760383e-05,0.10370559598712542,0.10364405562327633,0.199409730533242,8.808787542054016e-18,0.08384764886216184,90.0,90.0,90.0,0.1284955450828298,0.1317774152565816,0.13042782685907695,0.13290343259533144,0.13042782685907695,0.13290343259533144,0.06821759790182114,0.07736476510763168,0.08026812970638275,0.09027618914842606,333333.0,333333.0,333333.0
unbiased_control_variate_escher,Unbiased Control-Variate ESCHER,,,2,,,,,,,,0.07255932678624462,0.06299769304495419,0.08073146272199318,-0.0842025870239693,0.0014038370540307016,0.14511865357248924,15118479.0,39473.844010692,90,92,,0.3033234840469956,,,,15000000.0,118479.0,0.0078986,4338070,,,999999,experiment_7_new_run,25215,18259,-2.232882022857666,91548.0,0.9952899418772284,0.4074426062088303,2.0,0.050009516505924154,7.13099765839535e-05,0.10707329149210758,0.10733043858036799,0.20317585900030796,9.484779270374959e-18,0.08490111023116495,90.0,90.0,90.0,0.12485839842077762,0.1299440835826149,0.12482895918076209,0.129964384571708,0.12482895918076209,0.129964384571708,0.08077535778284073,0.07810290157794952,0.09226877242326736,0.0897887796163559,333333.0,333333.0,333333.0
