algorithm_id,algorithm_label,variant_id,variant_label,seed,checkpoint_index,iteration,episode,nodes_touched,wall_clock_seconds,exploitability,average_policy_value,policy_value_error,average_policy_loss,regret_loss_player_0,regret_loss_player_1,baseline_loss_player_0,baseline_loss_player_1,checkpoint_kind,checkpoint_target_nodes,is_initial_policy_evaluation,is_final_policy_evaluation,result_source,calibration_loss,unbiased_estimator_sample_count,control_variate_beta_mean,control_variate_beta_min,control_variate_beta_max,predicted_residual_variance_mean,q_ensemble_disagreement_mean,q_residual_abs_mean,control_residual_abs_mean,importance_correction_abs_mean,policy_weighted_advantage_abs_mean,full_support_sampling_min_probability,calibration_target_version,q_ensemble_target_version_min,q_ensemble_target_version_max,prediction_gate_player_0,prediction_gate_player_1,prediction_gate_next_player_0,prediction_gate_next_player_1,predictor_relative_skill_player_0,predictor_relative_skill_player_1,predictor_holdout_mse_player_0,predictor_holdout_mse_player_1,predictor_zero_mse_player_0,predictor_zero_mse_player_1,q_fold_0_replay_size,q_fold_1_replay_size,q_fold_2_replay_size
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,33,32,640000,5042544.0,7279.312156998,0.17237228573871194,-0.09754449507864577,0.01193807100064577,0.01433612871915102,0.1933252215385437,0.13777387142181396,0.0045744203962385654,0.0053846221417188644,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,34,33,660000,5200808.0,7504.867990169,0.18004715620938794,-0.09431925310215614,0.00871282902415614,0.01396446954458952,0.24718205630779266,0.1666671484708786,0.005173502489924431,0.0042061335407197475,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,35,34,680000,5358423.0,7729.784258642,0.19136448443734433,-0.0888088957799757,0.003202471701975698,0.01562649942934513,0.16497649252414703,0.1561361402273178,0.00583462743088603,0.006506883539259434,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,36,35,700000,5515447.0,7952.925781896,0.1882820489850436,-0.09089972046945463,0.0052932963914546355,0.016418633982539177,0.1869412511587143,0.1780591458082199,0.005222436506301165,0.004158632829785347,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,37,36,720000,5672241.0,8177.220037415999,0.18634149381437376,-0.09440986687266348,0.008803442794663482,0.015186944045126438,0.18023602664470673,0.14437179267406464,0.00605761306360364,0.0055293370969593525,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,38,37,740000,5828260.0,8405.305261029998,0.187761314529795,-0.08804852568548632,0.002442101607486327,0.017153708264231682,0.19108574092388153,0.1688937395811081,0.005427667871117592,0.005762776359915733,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,39,38,760000,5983686.0,8631.201300796,0.18039689824627161,-0.09319557085113622,0.007589146773136227,0.01599150337278843,0.17609448730945587,0.17129497230052948,0.006064608693122864,0.005940514616668224,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,40,39,780000,6139860.0,8853.497659125998,0.18879846342690654,-0.08945118468818924,0.003844760610189249,0.015199230052530766,0.27253153920173645,0.17870546877384186,0.005489299073815346,0.006679263897240162,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,41,40,800000,6297718.0,9076.045929029999,0.18368618638539372,-0.089179634339664,0.0035732102616640032,0.014850600622594357,0.18245624005794525,0.2082502841949463,0.006293545477092266,0.004681193735450506,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,42,41,820000,6456901.0,9304.519463989,0.184045219456557,-0.09046973169199579,0.004863307613995796,0.015181619673967361,0.17982177436351776,0.17766888439655304,0.005895181093364954,0.005152602680027485,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
