algorithm_id,algorithm_label,seed,final_exploitability,best_exploitability,final_window_mean_exploitability,final_policy_value,final_policy_value_error,final_nodes_touched,final_wall_clock_seconds,num_iterations_completed,num_intermediate_points,exploitability_normalised_auc_nodes,nodes_to_exploitability_threshold,seconds_to_exploitability_threshold,target_nodes_touched,node_budget_delta,node_budget_relative_delta,final_average_policy_buffer_size,final_advantage_buffer_size_player_0,final_advantage_buffer_size_player_1,final_history_value_buffer_size,result_source,final_calibration_loss,final_unbiased_estimator_sample_count,final_control_variate_beta_mean,final_control_variate_beta_min,final_control_variate_beta_max,final_predicted_residual_variance_mean,final_q_ensemble_disagreement_mean,final_q_residual_abs_mean,final_control_residual_abs_mean,final_importance_correction_abs_mean,final_policy_weighted_advantage_abs_mean,final_full_support_sampling_min_probability,final_calibration_target_version,final_q_ensemble_target_version_min,final_q_ensemble_target_version_max,final_prediction_gate_player_0,final_prediction_gate_player_1,final_prediction_gate_next_player_0,final_prediction_gate_next_player_1,final_predictor_relative_skill_player_0,final_predictor_relative_skill_player_1,final_predictor_holdout_mse_player_0,final_predictor_holdout_mse_player_1,final_predictor_zero_mse_player_0,final_predictor_zero_mse_player_1,final_q_fold_0_replay_size,final_q_fold_1_replay_size,final_q_fold_2_replay_size,final_nash_conv_recomputed,final_slow_q_buffer_size,final_fast_q_buffer_size,final_rho_controller_loss,final_rho_controller_target_version,final_rho_controller_replay_size,final_fast_slow_rho_mean,final_fast_slow_rho_min,final_fast_slow_rho_max,final_fast_critic_disagreement_mean,final_slow_critic_disagreement_mean,final_fast_slow_prediction_gap_mean,final_fast_critic_sampled_mse,final_slow_critic_sampled_mse,final_mixture_critic_sampled_mse,final_fast_critic_loss,final_slow_critic_loss,final_fast_critic_target_version_min,final_fast_critic_target_version_max,final_slow_critic_target_version_min,final_slow_critic_target_version_max,final_slow_critic_lifetime_seen_count,final_fast_q_fold_0_replay_size,final_fast_q_fold_1_replay_size,final_fast_q_fold_2_replay_size
unbiased_control_variate_escher,Unbiased Control-Variate ESCHER (Experiment 6),0,0.13369995406975824,0.12492213983269582,0.1367144840417605,-0.10955117794131974,0.023944753863319748,4735698.0,12781.636042229,28.0,30.0,0.8685186361597049,,,4700205.0,35493.0,0.0075513727592732656,1364517.0,25076.0,18892.0,999999.0,saved_experiment_6,-2.0040125846862793,92977.0,1.0002741922105578,0.0,1.6153509869233114,0.04760976132031138,9.445916438601263e-05,0.11064643984230965,0.1106982462766414,0.21694904235972834,9.176486781261472e-18,0.08428251274676415,28.0,28.0,28.0,0.04402166105440475,0.04857700158681533,0.04953231350039278,0.05189708711530783,0.04953231350039278,0.05189708711530783,0.07960674166679382,0.08017481863498688,0.09103170037269592,0.08883917331695557,333333.0,333333.0,333333.0,,,,,,,,,,,,,,,,,,,,,,,,,
unbiased_control_variate_escher,Unbiased Control-Variate ESCHER (Experiment 6),1,0.1424450448348712,0.1393257691761562,0.14234132337498687,-0.08358161251893176,0.0020248115590682375,4708660.0,12608.921501611001,28.0,30.0,0.7190384596521231,,,4701540.0,7120.0,0.0015143974102102716,1348418.0,25496.0,18844.0,999999.0,saved_experiment_6,-2.1063039302825928,92982.0,0.9996114035562427,0.5514196897248489,1.4825209656419291,0.05706297434546167,7.551495367575784e-05,0.11271449291436064,0.11267385323683643,0.2166292125782416,9.202622786115986e-18,0.08404028355401882,28.0,28.0,28.0,0.07539853127645357,0.07289673914537009,0.07961762747993284,0.07545150811476053,0.07961762747993284,0.07545150811476053,0.0826360285282135,0.07475347816944122,0.09500295668840408,0.08393442630767822,333333.0,333333.0,333333.0,,,,,,,,,,,,,,,,,,,,,,,,,
unbiased_control_variate_escher,Unbiased Control-Variate ESCHER (Experiment 6),2,0.12884357447903388,0.12884357447903388,0.1417532220327467,-0.08793320121009468,0.0023267771320946845,4715721.0,12731.393570187996,28.0,30.0,0.7496560171679841,,,4684695.0,31026.0,0.0066228431093166154,1352793.0,25312.0,18705.0,999999.0,saved_experiment_6,-2.03676176071167,92683.0,1.0023152242357574,0.0,1.4872979087588334,0.0494361219959548,9.307932914144004e-05,0.11175717021345499,0.11186531635186414,0.21834848565253803,9.579696153393766e-18,0.0860613496452234,28.0,28.0,28.0,0.0761359928151033,0.06533685508069265,0.08041919410517173,0.06838639938666624,0.08041919410517173,0.06838639938666624,0.07735048234462738,0.08308528363704681,0.08871152997016907,0.09309650957584381,333333.0,333333.0,333333.0,,,,,,,,,,,,,,,,,,,,,,,,,
fast_slow_control_critic_escher,Fast/Slow Control-Critic ESCHER,0,0.10785004328159742,0.10785004328159742,0.1337420008807228,-0.10344913432480252,0.01784271024680252,4702528.0,18053.076059744002,28,30,0.8848495005833152,,,4700205.0,2323.0,0.0004942337621444171,1353578,25394,19000,,experiment_9_new_run,-2.1469080448150635,92826.0,1.003646213116764,0.42418083845800625,1.6805554066776072,0.05222133472760038,8.308805786539565e-05,0.11265741955100156,0.11263884933033066,0.21683016044643624,9.023430681755542e-18,0.08412151651840816,28.0,28.0,28.0,0.04462543670027974,0.05372090262857743,0.05156785116357687,0.05806103191170875,0.05156785116357687,0.05806103191170875,0.06961679458618164,0.08018720895051956,0.08211924135684967,0.09148561209440231,333333.0,333333.0,333333.0,0.21570008656319484,999999,92826,0.05571397393941879,28.0,250000.0,3.267150546298314e-14,0.0,4.544126359917744e-12,0.0009198768622110038,8.707863768915567e-05,0.01697472555420945,0.054129148097480866,0.05342528240052351,0.0534252824005236,0.016974561537305515,0.014868077201147875,28.0,28.0,28.0,28.0,2584432.0,30930.0,31032.0,30864.0
fast_slow_control_critic_escher,Fast/Slow Control-Critic ESCHER,1,0.12368655352102227,0.12368655352102227,0.14213966778174575,-0.08145904958866435,0.004147374489335651,4823255.0,18537.770083254,29,31,0.6190154828679566,,,4701540.0,121715.0,0.02588832595277292,1376111,25121,18952,,experiment_9_new_run,-2.148501396179199,92663.0,0.9989922717998209,0.40150359761301346,1.7858759889857434,0.05676401883571461,9.313348770200434e-05,0.1153146899546565,0.11557607618532359,0.22321297465585918,9.307158376105757e-18,0.08266652928536244,29.0,29.0,29.0,0.07289730520430382,0.0691445389655122,0.07607449585335424,0.07113235808808671,0.07607449585335424,0.07113235808808671,0.08713068813085556,0.08120737224817276,0.09779968112707138,0.08985115587711334,333333.0,333333.0,333333.0,0.24737310704204454,999999,92663,0.056254733353853226,29.0,250000.0,0.024761025683424066,0.0,1.0,0.0011202857640841826,9.365662833623914e-05,0.019562173692029877,0.05785951097632785,0.05702586044554479,0.05702710775360507,0.015505656910439333,0.01583455006281535,29.0,29.0,29.0,29.0,2643333.0,30928.0,30818.0,30917.0
fast_slow_control_critic_escher,Fast/Slow Control-Critic ESCHER,2,0.1304828744480021,0.12972331999456974,0.13607081903628082,-0.08234016769097799,0.003266256387022007,4852539.0,18698.386602033002,29,31,0.788836369223806,,,4684695.0,167844.0,0.0358281595706871,1391989,25276,19128,,experiment_9_new_run,-1.7356834411621094,92908.0,1.0043319302617544,0.11599764422003678,1.4846643078390156,0.05105417947250161,0.00012983674923081664,0.10843740970332821,0.10842605334424531,0.20973551408838997,9.191303120405695e-18,0.08409530286142693,29.0,29.0,29.0,0.0698856151002798,0.06392219650164332,0.07427703362434923,0.06769204856684574,0.07427703362434923,0.06769204856684574,0.07698048651218414,0.08094494044780731,0.08782555907964706,0.09140574187040329,333333.0,333333.0,333333.0,0.2609657488960042,999999,92908,0.054159827530384064,29.0,250000.0,0.03836034332654756,0.0,1.0,0.001172824811700559,0.0001018045380348232,0.020503751316982222,0.05392000357705732,0.0529052456750557,0.05290600056580109,0.01604021651049455,0.014788040891289711,29.0,29.0,29.0,29.0,2666817.0,30984.0,30839.0,31085.0
