algorithm_id,algorithm_label,seed,checkpoint_index,iteration,episode,nodes_touched,wall_clock_seconds,exploitability,average_policy_value,policy_value_error,average_policy_loss,regret_loss_player_0,regret_loss_player_1,baseline_loss_player_0,baseline_loss_player_1,checkpoint_kind,checkpoint_target_nodes,is_initial_policy_evaluation,is_final_policy_evaluation,result_source,calibration_loss,unbiased_estimator_sample_count,control_variate_beta_mean,control_variate_beta_min,control_variate_beta_max,predicted_residual_variance_mean,q_ensemble_disagreement_mean,q_residual_abs_mean,control_residual_abs_mean,importance_correction_abs_mean,policy_weighted_advantage_abs_mean,full_support_sampling_min_probability,calibration_target_version,q_ensemble_target_version_min,q_ensemble_target_version_max,prediction_gate_player_0,prediction_gate_player_1,prediction_gate_next_player_0,prediction_gate_next_player_1,predictor_relative_skill_player_0,predictor_relative_skill_player_1,predictor_holdout_mse_player_0,predictor_holdout_mse_player_1,predictor_zero_mse_player_0,predictor_zero_mse_player_1,q_fold_0_replay_size,q_fold_1_replay_size,q_fold_2_replay_size,q_lifetime_seen_count,q_fold_0_lifetime_seen_count,q_fold_1_lifetime_seen_count,q_fold_2_lifetime_seen_count
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,10,9,180000,1495451.0,3851.669069952,0.4618484392021489,-0.09619468354467714,0.010588259466677144,0.02664797753095627,0.04396205022931099,0.04184476658701897,0.013746347588797411,0.013746347588797411,outer_iteration,,False,False,experiment_13_new_run,-1.534273386001587,94209.0,1.0,1.0,1.0,0.035874697947510845,0.00020193993936369587,0.10709257582216991,0.10709257582216991,0.21201138657146587,9.225294896922079e-18,0.08662639480854471,9.0,9.0,9.0,0.0,0.0,0.0,0.0,-0.053531622754318775,-0.007528769045864747,0.06767796725034714,0.06820253282785416,0.08009590953588486,0.08574790507555008,273929.0,274018.0,274385.0,822332.0,273929.0,274018.0,274385.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,11,10,200000,1665378.0,4282.626276707,0.37550685035817444,-0.10591577904340144,0.02030935496540144,0.0225770715624094,0.04267089441418648,0.043095555156469345,0.013495929539203644,0.013495929539203644,outer_iteration,,False,False,experiment_13_new_run,-1.5366510152816772,93619.0,1.0,1.0,1.0,0.039334452324870595,0.00015578461185737391,0.10459506508249826,0.10459506508249826,0.2002018159903624,8.453989475659422e-18,0.08552568887938292,10.0,10.0,10.0,0.0,0.0,0.0,0.0,-0.04861181135594439,-0.0018073060608458924,0.0653281882405281,0.06566227972507477,0.07658974081277847,0.08280906826257706,305071.0,305316.0,305564.0,915951.0,305071.0,305316.0,305564.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,12,11,220000,1835346.0,4705.626532783999,0.3066856166879612,-0.11717535124533918,0.03156892716733918,0.019574260339140892,0.05196617543697357,0.044243257492780685,0.012899135860304037,0.012899135860304037,outer_iteration,,False,False,experiment_13_new_run,-1.5828076601028442,93552.0,1.0,1.0,1.0,0.03653337514695164,0.00013516166803317987,0.10419669778657185,0.10419669778657185,0.19622433117040528,8.095676363485296e-18,0.08727210503834798,11.0,11.0,11.0,0.0,0.0,0.0,0.0022769164550155985,-0.043800498404020116,0.0022769164550155985,0.07323552668094635,0.06932879984378815,0.08311550319194794,0.0809297040104866,333333.0,333333.0,333333.0,1009503.0,336085.0,336552.0,336866.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,13,12,240000,2005586.0,5130.306074471,0.2852049008988785,-0.12053012144236463,0.03492369736436464,0.01787968911230564,0.05684346333146095,0.06005936861038208,0.012516390221814314,0.012516390221814314,outer_iteration,,False,False,experiment_13_new_run,-1.5600886344909668,94235.0,1.0,1.0,1.0,0.039771080981760985,0.00011058985261021135,0.1121418967722593,0.1121418967722593,0.21798710908195762,8.305320864248462e-18,0.08647380041807083,12.0,12.0,12.0,0.0,0.0022769164550155985,0.0,0.00636353334909745,-0.039049805852242825,0.00636353334909745,0.08172789216041565,0.08545508980751038,0.09056194871664047,0.09664876759052277,333333.0,333333.0,333333.0,1103738.0,367398.0,367858.0,368482.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,14,13,260000,2175292.0,5554.719372953001,0.27415588160462334,-0.11838091557750313,0.032774491499503136,0.016717029735445976,0.055389653891325,0.04732348397374153,0.015005276848872503,0.015005276848872503,outer_iteration,,False,False,experiment_13_new_run,-1.8134820461273193,93605.0,1.0,1.0,1.0,0.04792548453139311,0.00010435001725311598,0.11117476369430727,0.11117476369430727,0.220911872720344,8.711052675801394e-18,0.08323659939302668,13.0,13.0,13.0,0.0,0.00636353334909745,0.0,0.010723774641964612,-0.03381229360177529,0.010723774641964612,0.07769480347633362,0.0764213353395462,0.08743947744369507,0.08790150284767151,333333.0,333333.0,333333.0,1197343.0,398592.0,399193.0,399558.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,15,14,280000,2345103.0,5988.751817345999,0.2885430942017635,-0.11740397348838882,0.03179754941038883,0.016780178993940353,0.05694715678691864,0.05264556407928467,0.012084524147212505,0.012084524147212505,outer_iteration,,False,False,experiment_13_new_run,-1.8725841045379639,93716.0,1.0,1.0,1.0,0.04625130027438907,0.0001009910990765354,0.10884750656194998,0.10884750656194998,0.2177230372708774,9.004347467994349e-18,0.0858819826771203,14.0,14.0,14.0,0.0,0.010723774641964612,0.0,0.015286435567833379,-0.02791502636221832,0.015286435567833379,0.08023333549499512,0.07500415295362473,0.09102741628885269,0.08661317080259323,333333.0,333333.0,333333.0,1291059.0,429669.0,430566.0,430824.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,16,15,300000,2516119.0,6419.306707496,0.23231335228223915,-0.12047820437794793,0.03487178029994793,0.01454917062073946,0.05798160657286644,0.05829186737537384,0.015580942233403524,0.015580942233403524,outer_iteration,,False,False,experiment_13_new_run,-1.9521123170852661,94794.0,1.0,1.0,1.0,0.04551657627253201,9.335894194826758e-05,0.11264075637281969,0.11264075637281969,0.2233454557301985,8.846062692871543e-18,0.08641780097546765,15.0,15.0,15.0,0.0,0.015286435567833379,0.0,0.01935693084655088,-0.021749963898447966,0.01935693084655088,0.08402615785598755,0.07851988822221756,0.09501133114099503,0.0888143926858902,333333.0,333333.0,333333.0,1385853.0,461265.0,462173.0,462415.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,17,16,320000,2686858.0,6841.4630206580005,0.2126434888035987,-0.12090456021728826,0.03529813613928827,0.013502758927643299,0.053004492074251175,0.05266429856419563,0.013222376505533854,0.013222376505533854,outer_iteration,,False,False,experiment_13_new_run,-1.9542670249938965,94576.0,1.0,1.0,1.0,0.04977854121551483,8.635667845697883e-05,0.10781005834562338,0.10781005834562338,0.21275027384757655,8.710775227171167e-18,0.08479712497200992,16.0,16.0,16.0,0.0,0.01935693084655088,0.0,0.023882211693052935,-0.015048891333359071,0.023882211693052935,0.07657518237829208,0.07367734611034393,0.08858289569616318,0.08464055508375168,333333.0,333333.0,333333.0,1480429.0,492583.0,493812.0,494034.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,18,17,340000,2857179.0,7264.227144528,0.2046628328046844,-0.12009725606369598,0.03449083198569598,0.013250554911792278,0.05055839940905571,0.05143367126584053,0.012482943944633007,0.012482943944633007,outer_iteration,,False,False,experiment_13_new_run,-2.035243272781372,94228.0,1.0,1.0,1.0,0.0467949863883358,9.009904660243138e-05,0.10451721110757341,0.10451721110757341,0.20424778268074062,8.574509146855145e-18,0.08572542032731147,17.0,17.0,17.0,0.0,0.023882211693052935,0.0,0.02965265961999186,-0.007947576641945453,0.02965265961999186,0.07386253029108047,0.07582025974988937,0.08646533638238907,0.0891658291220665,333333.0,333333.0,333333.0,1574657.0,523954.0,525349.0,525354.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,19,18,360000,3027701.0,7694.3138482350005,0.190745623506239,-0.11627066181794987,0.030664237739949876,0.013625835068523884,0.051007915288209915,0.05242428556084633,0.014359290401140848,0.014359290401140848,outer_iteration,,False,False,experiment_13_new_run,-2.100574016571045,94313.0,1.0,1.0,1.0,0.0511585086444056,8.385031712117068e-05,0.10559436356502765,0.10559436356502765,0.205628950178289,8.568189022155574e-18,0.08585158618350294,18.0,18.0,18.0,0.0,0.02965265961999186,0.0,0.0362282826409952,-0.0007793770893103069,0.0362282826409952,0.06894434243440628,0.0758541077375412,0.08151228725910187,0.09064088016748428,333333.0,333333.0,333333.0,1668970.0,555272.0,556873.0,556825.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,20,19,380000,3198335.0,8123.588079808,0.1641130016568048,-0.11402232372438903,0.028415899646389034,0.012407646514475346,0.04669433459639549,0.06281178444623947,0.01453549942622582,0.01453549942622582,outer_iteration,,False,False,experiment_13_new_run,-2.039433002471924,94352.0,1.0,1.0,1.0,0.045451143355047345,8.464134206895148e-05,0.10869644399351173,0.10869644399351173,0.21568145015536128,8.815943007848539e-18,0.0857137785103575,19.0,19.0,19.0,0.0,0.0362282826409952,0.005636136054698593,0.04050604685963444,0.005636136054698593,0.04050604685963444,0.07430212199687958,0.08377399295568466,0.0854288712143898,0.09469356387853622,333333.0,333333.0,333333.0,1763322.0,586708.0,588295.0,588319.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,21,20,400000,3369380.0,8550.227189646,0.17677547704735513,-0.11584737968155379,0.03024095560355379,0.012117431499063969,0.05903051421046257,0.058083947747945786,0.014423185649017492,0.014423185649017492,outer_iteration,,False,False,experiment_13_new_run,-2.099846124649048,94793.0,1.0,1.0,1.0,0.049176597132461204,9.80153412353443e-05,0.11236702512928558,0.11236702512928558,0.2173295948824589,8.698579410628926e-18,0.08368267536510213,20.0,20.0,20.0,0.005636136054698593,0.04050604685963444,0.012337435960439125,0.04509280321228715,0.012337435960439125,0.04509280321228715,0.08097120374441147,0.0808061957359314,0.09263686090707779,0.09219025075435638,333333.0,333333.0,333333.0,1858115.0,618361.0,619846.0,619908.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,22,21,420000,3540114.0,8979.370646065001,0.18292224336865692,-0.10775067549289141,0.022144251414891417,0.011304154060781002,0.056045930832624435,0.05523024499416351,0.01360229030251503,0.01360229030251503,outer_iteration,,False,False,experiment_13_new_run,-2.084470272064209,94611.0,1.0,1.0,1.0,0.049645190774728704,0.00010522158716689276,0.11480447944800164,0.11480447944800164,0.22798820231580638,8.938482235573925e-18,0.08292438868687178,21.0,21.0,21.0,0.012337435960439125,0.04509280321228715,0.01975318097083878,0.04888622195196057,0.01975318097083878,0.04888622195196057,0.08211315423250198,0.0831967145204544,0.09508991241455078,0.0934595987200737,333333.0,333333.0,333333.0,1952726.0,649878.0,651477.0,651371.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,23,22,440000,3710440.0,9407.20965685,0.17190245997184445,-0.10844977754122828,0.022843353463228286,0.010905296541750431,0.05628398060798645,0.04948822036385536,0.014104402003188929,0.014104402003188929,outer_iteration,,False,False,experiment_13_new_run,-2.1304187774658203,93980.0,1.0,1.0,1.0,0.04990481357950717,9.680555037307511e-05,0.1133988950915632,0.1133988950915632,0.22361879822571443,8.836560555054638e-18,0.08513630355863487,22.0,22.0,22.0,0.01975318097083878,0.04888622195196057,0.026626480091066607,0.053494535028524526,0.026626480091066607,0.053494535028524526,0.07939078658819199,0.07528185099363327,0.09167801588773727,0.08652345836162567,333333.0,333333.0,333333.0,2046706.0,681285.0,682863.0,682558.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,24,23,460000,3880820.0,9838.47512877,0.16886510595437906,-0.10518293753286403,0.01957651345486404,0.01067719142884016,0.05426090955734253,0.05582960322499275,0.013718796273072561,0.013718796273072561,outer_iteration,,False,False,experiment_13_new_run,-2.0309863090515137,94008.0,1.0,1.0,1.0,0.053549524778450985,9.097955021665137e-05,0.11318888617820567,0.11318888617820567,0.22270337309199875,9.432103920419127e-18,0.08447150092655323,23.0,23.0,23.0,0.026626480091066607,0.053494535028524526,0.032913272859503406,0.05705350626106798,0.032913272859503406,0.05705350626106798,0.07347656786441803,0.08017291128635406,0.08489484339952469,0.09019235521554947,333333.0,333333.0,333333.0,2140714.0,712667.0,714154.0,713893.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,25,24,480000,4050731.0,10269.063118672,0.17493628024597152,-0.10196791299723049,0.01636148891923049,0.01067079696804285,0.05432550236582756,0.0595109649002552,0.014116481567422548,0.014116481567422548,outer_iteration,,False,False,experiment_13_new_run,-2.1016793251037598,93587.0,1.0,1.0,1.0,0.04982193878912095,7.506101763334325e-05,0.10920032714044609,0.10920032714044609,0.2171486635360776,9.317885946115943e-18,0.0841932734275272,24.0,24.0,24.0,0.032913272859503406,0.05705350626106798,0.039479757152490746,0.0603233478054922,0.039479757152490746,0.0603233478054922,0.07581598311662674,0.07675082981586456,0.08789476752281189,0.08624903112649918,333333.0,333333.0,333333.0,2234301.0,743907.0,745156.0,745238.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,26,25,500000,4219772.0,10693.614026066001,0.1346125409877076,-0.10635725105040272,0.020750826972402728,0.010947458446025848,0.04435625299811363,0.056543778628110886,0.01569223590195179,0.01569223590195179,outer_iteration,,False,False,experiment_13_new_run,-2.087589979171753,92855.0,1.0,1.0,1.0,0.04715885966838723,7.074704578074982e-05,0.10480150506964818,0.10480150506964818,0.20539014322704002,9.169170577307637e-18,0.08439025833852552,25.0,25.0,25.0,0.039479757152490746,0.0603233478054922,0.04616399464972332,0.06536053241066697,0.04616399464972332,0.06536053241066697,0.06814173609018326,0.07395768910646439,0.08026251941919327,0.08591976761817932,333333.0,333333.0,333333.0,2327156.0,774861.0,776135.0,776160.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,27,26,520000,4388778.0,11119.985132991,0.126507681474616,-0.1020681851075374,0.016461761029537406,0.01143938023597002,0.053624916821718216,0.05594761297106743,0.014008951373398304,0.014008951373398304,outer_iteration,,False,False,experiment_13_new_run,-2.13926362991333,92967.0,1.0,1.0,1.0,0.051384670907690964,7.713849592983006e-05,0.10852050103056095,0.10852050103056095,0.20816844159546774,8.990772977338813e-18,0.08505669354524782,26.0,26.0,26.0,0.04616399464972332,0.06536053241066697,0.05166261239924719,0.07074060498783696,0.05166261239924719,0.07074060498783696,0.07592877000570297,0.07712995260953903,0.08705395460128784,0.09001412242650986,333333.0,333333.0,333333.0,2420123.0,806056.0,806879.0,807188.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,28,27,540000,4557273.0,11544.242862714,0.1250337213341472,-0.0972598379775445,0.01165341389954451,0.011403307318687439,0.05075806379318237,0.05227988585829735,0.014408707929154238,0.014408707929154238,outer_iteration,,False,False,experiment_13_new_run,-2.0909550189971924,92524.0,1.0,1.0,1.0,0.047551923697429756,7.561495690874144e-05,0.1072754356518471,0.1072754356518471,0.20426102116080452,8.683944268070558e-18,0.0847156126971076,27.0,27.0,27.0,0.05166261239924719,0.07074060498783696,0.05746371603468259,0.07535364574817771,0.05746371603468259,0.07535364574817771,0.07850944250822067,0.08122333884239197,0.09045494347810745,0.09368529915809631,333333.0,333333.0,333333.0,2512647.0,836891.0,837783.0,837973.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,0,29,28,560000,4726645.0,11970.942404771,0.1318473228501677,-0.09786050761375797,0.012254083535757979,0.010856923647224903,0.06466475874185562,0.05791112780570984,0.013948939740657806,0.013948939740657806,outer_iteration,,False,False,experiment_13_new_run,-2.128188371658325,93162.0,1.0,1.0,1.0,0.05615212385315896,8.174383065197778e-05,0.10786441192568566,0.10786441192568566,0.21189430088969904,8.520240148895246e-18,0.082515996473089,28.0,28.0,28.0,0.05746371603468259,0.07535364574817771,0.061140036502950856,0.07816366615301318,0.061140036502950856,0.07816366615301318,0.085115447640419,0.0844428539276123,0.09507624059915543,0.09507281333208084,333333.0,333333.0,333333.0,2605809.0,867859.0,868825.0,869125.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,1,0,0,0,0.0,0.7367340570017404,2.373611111111111,-0.078125,0.007481424077999996,,,,,,initial_untrained_policy,,True,False,experiment_13_new_run,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,1,1,1,1521,10002.0,30.006446408000556,1.010165790584539,0.009847349844433043,0.09545377392243304,7.2373631532229865e-09,,,,,early_node_threshold,10000,False,False,experiment_13_new_run,,4640.0,1.0,1.0,1.0,1.0000100135803223,0.0,0.06863395225464193,0.06863395225464193,0.1029509283819624,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1568.0,1536.0,1536.0,4640.0,1568.0,1536.0,1536.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,1,2,1,20000,129314.0,412.09436594100043,4.000027005404661,1.000113262165907,1.085719686243907,6.618522263579507e-08,0.006819839123636484,0.22579024732112885,9.907118532955413e-08,9.907118532955413e-08,outer_iteration,,False,False,experiment_13_new_run,-2.4463610649108887,61024.0,1.0,1.0,1.0,1.0000100135803223,0.0,0.13275861199631267,0.13275861199631267,0.2520130793433976,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01379765197634697,0.325692743062973,0.01379765197634697,0.325692743062973,20431.0,20239.0,20354.0,61024.0,20431.0,20239.0,20354.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,1,3,2,40000,297264.0,849.8073535340009,2.4657874644252167,-0.8029136192450967,0.7173071951670967,0.10007128864526749,1.2536402940750122,0.38218924403190613,0.0007943555635089675,0.0007943555635089675,outer_iteration,,False,False,experiment_13_new_run,-1.2446482181549072,92192.0,1.0,1.0,1.0,0.04433710497926009,0.0020154452892701125,0.39682884240213656,0.39682884240213656,0.7399330542323012,8.088113224540107e-18,0.10478152322531456,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-0.0013834927188500767,-0.029424300198165776,1.7778804302215576,0.7249495983123779,1.7752525806427002,0.6204439401626587,51116.0,51121.0,50979.0,153216.0,51116.0,51121.0,50979.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,1,4,3,60000,473610.0,1298.1485085530003,2.016522383914848,-0.2981534575451149,0.2125470334671149,0.08248808979988098,0.35717061161994934,0.13007022440433502,0.0008463528162489334,0.0008463528162489334,outer_iteration,,False,False,experiment_13_new_run,-1.0115182399749756,100600.0,1.0,1.0,1.0,1.6181408157072383,0.001518387151690691,0.23807375247862086,0.23807375247862086,0.44104422754333944,9.24235997846509e-18,0.07086876577360757,3.0,3.0,3.0,0.0,0.0,0.0,0.0,-0.02445863317971142,-0.035290203717036395,0.6105289459228516,0.25112423300743103,0.5574478507041931,0.22445282340049744,84646.0,84857.0,84313.0,253816.0,84646.0,84857.0,84313.0
fixed_beta_reservoir_escher,Fixed-Beta Reservoir ESCHER,1,5,4,80000,649192.0,1735.6413940520015,1.6054743247499106,0.032612155114774555,0.11821857919277455,0.06482499092817307,0.16603387892246246,0.11322302371263504,0.005147479319324096,0.005147479319324096,outer_iteration,,False,False,experiment_13_new_run,-1.3041224479675293,99786.0,1.0,1.0,1.0,0.5644372196525147,0.0015202221085994188,0.18772296620489123,0.18772296620489123,0.3514781648987543,9.81750511539519e-18,0.07524292804574227,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-0.020315339365764684,-0.03748514256586288,0.25481006503105164,0.24194760620594025,0.25802159309387207,0.2266920953989029,117892.0,118218.0,117492.0,353602.0,117892.0,118218.0,117492.0
